Start time:, 1647416506286884927
End time:, 1647416506304101572
Total time:, 17216645

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
worker, 0, 16, 4932, 0.028647, 308, 490, 156
worker, 1, 4, 2731, 0.015863, 682, 1233, 332
worker, 2, 16, 254533, 1.478412, 15908, 117235, 1210
worker, 3, 12, 151332, 0.878987, 12611, 64031, 923
worker, 0, 16, 4316, 0.025069, 269, 547, 159
worker, 1, 14, 7470, 0.043388, 533, 973, 264
worker, 2, 16, 588957, 3.420858, 36809, 258324, 1430
worker, 3, 12, 56929, 0.330663, 4744, 9873, 904
worker, 0, 16, 4649, 0.027003, 290, 473, 155
worker, 1, 14, 10351, 0.060122, 739, 2104, 261
worker, 2, 16, 184735, 1.073002, 11545, 32541, 1735
worker, 3, 12, 133382, 0.774727, 11115, 50281, 2931
worker, 0, 16, 4253, 0.024703, 265, 490, 150
worker, 1, 12, 6242, 0.036256, 520, 750, 290
worker, 2, 16, 131160, 0.761821, 8197, 25954, 872
worker, 3, 12, 176612, 1.025821, 14717, 104362, 504
worker, 0, 16, 9430, 0.054773, 589, 4763, 131
worker, 1, 14, 8497, 0.049353, 606, 920, 277
worker, 2, 16, 186992, 1.086112, 11687, 76191, 1310
worker, 3, 12, 272628, 1.583514, 22719, 130290, 4407
worker, 0, 16, 4332, 0.025162, 270, 444, 126
worker, 1, 14, 10503, 0.061005, 750, 1030, 394
worker, 2, 16, 210763, 1.224182, 13172, 34914, 2384
worker, 3, 12, 128706, 0.747567, 10725, 37154, 2855
worker, 0, 16, 4659, 0.027061, 291, 500, 168
worker, 1, 14, 8788, 0.051044, 627, 896, 351
worker, 2, 16, 312628, 1.815847, 19539, 181599, 842
worker, 3, 12, 67027, 0.389315, 5585, 17068, 1144
worker, 0, 16, 4549, 0.026422, 284, 440, 150
worker, 1, 14, 8053, 0.046775, 575, 840, 264
worker, 2, 16, 186716, 1.084509, 11669, 47898, 3232
worker, 3, 12, 99033, 0.575217, 8252, 30814, 2679
worker, 0, 16, 5427, 0.031522, 339, 725, 157
worker, 1, 2, 1143, 0.006639, 571, 754, 389
worker, 2, 16, 125065, 0.726419, 7816, 39867, 1059
worker, 3, 12, 109732, 0.637360, 9144, 28332, 2123
worker, 0, 16, 4158, 0.024151, 259, 460, 155
worker, 1, 2, 1531, 0.008893, 765, 997, 534
worker, 2, 16, 222282, 1.291088, 13892, 70191, 1475
worker, 3, 12, 103586, 0.601662, 8632, 24694, 2082
worker, 0, 16, 4064, 0.023605, 254, 446, 119
worker, 1, 2, 1185, 0.006883, 592, 687, 498
worker, 2, 16, 125999, 0.731844, 7874, 23050, 1250
worker, 3, 12, 114221, 0.663434, 9518, 64837, 496
worker, 0, 16, 4391, 0.025504, 274, 507, 151
worker, 1, 2, 946, 0.005495, 473, 687, 259
worker, 2, 16, 291227, 1.691543, 18201, 204313, 655
worker, 3, 12, 143593, 0.834036, 11966, 68691, 373
worker, 0, 16, 4802, 0.027892, 300, 503, 163
worker, 1, 14, 8873, 0.051537, 633, 997, 304
worker, 2, 16, 176247, 1.023701, 11015, 47601, 949
worker, 3, 12, 153564, 0.891951, 12797, 91148, 703
worker, 0, 16, 4895, 0.028432, 305, 514, 149
worker, 1, 12, 6931, 0.040258, 577, 837, 360
worker, 2, 15, 170408, 0.989786, 11360, 34754, 614
worker, 3, 12, 435262, 2.528146, 36271, 235910, 794
worker, 0, 16, 4947, 0.028734, 309, 486, 163
worker, 1, 16, 11548, 0.067075, 721, 1070, 276
worker, 2, 16, 171085, 0.993719, 10692, 58131, 1276
worker, 3, 12, 305485, 1.774358, 25457, 133159, 3349
worker, 0, 16, 4507, 0.026178, 281, 480, 134
worker, 1, 16, 11061, 0.064246, 691, 2250, 238
worker, 2, 16, 198798, 1.154685, 12424, 38551, 1394
worker, 3, 12, 87792, 0.509925, 7316, 24093, 2899
worker, 0, 16, 5322, 0.030912, 332, 686, 162
worker, 1, 16, 9876, 0.057363, 617, 1626, 299
worker, 2, 16, 82327, 0.478183, 5145, 7174, 1690
worker, 3, 12, 107240, 0.622886, 8936, 43178, 1553
worker, 0, 16, 9085, 0.052769, 567, 4513, 158
worker, 1, 16, 9544, 0.055435, 596, 983, 278
worker, 2, 16, 225645, 1.310621, 14102, 78051, 1782
worker, 3, 12, 116774, 0.678262, 9731, 50254, 1376
worker, 0, 16, 3873, 0.022496, 242, 457, 100
worker, 1, 16, 10277, 0.059692, 642, 973, 324
worker, 2, 16, 284442, 1.652134, 17777, 79498, 691
worker, 3, 12, 70638, 0.410289, 5886, 27724, 383
worker, 0, 16, 3983, 0.023135, 248, 393, 138
worker, 1, 2, 1323, 0.007684, 661, 906, 417
worker, 2, 16, 271457, 1.576713, 16966, 135882, 1398
worker, 3, 12, 485522, 2.820073, 40460, 339208, 5655
worker, 0, 16, 4374, 0.025406, 273, 520, 123
worker, 1, 2, 1482, 0.008608, 741, 1037, 445
worker, 2, 16, 530098, 3.078985, 33131, 282588, 3058
worker, 3, 12, 369009, 2.143327, 30750, 217890, 4972
worker, 0, 16, 4116, 0.023907, 257, 342, 165
worker, 1, 2, 1391, 0.008079, 695, 996, 395
worker, 2, 16, 178415, 1.036294, 11150, 35650, 1131
worker, 3, 12, 91670, 0.532450, 7639, 31540, 1476
worker, 0, 16, 5503, 0.031963, 343, 507, 165
worker, 1, 2, 1133, 0.006581, 566, 727, 406
worker, 2, 16, 379766, 2.205807, 23735, 117312, 1669
worker, 3, 12, 152184, 0.883935, 12682, 33400, 2849
worker, 0, 16, 4530, 0.026312, 283, 507, 139
worker, 1, 14, 9268, 0.053832, 662, 896, 352
