Start time:, 1647328255902809191
End time:, 1647328255928152559
Total time:, 25343368

Reaction Executions
Reactor, Reaction, Occurrences, Total Time, Pct Total Time, Avg Time, Max Time, Min Time
worker, 0, 15, 4937, 0.019480, 329, 464, 218
worker, 1, 14, 10935, 0.043147, 781, 1150, 408
worker, 2, 15, 1251925, 4.939853, 83461, 381666, 5320
worker, 3, 12, 1785965, 7.047070, 148830, 397497, 5329
worker, 0, 15, 5994, 0.023651, 399, 733, 154
worker, 1, 14, 12761, 0.050352, 911, 1464, 416
worker, 2, 15, 1774159, 7.000486, 118277, 471346, 6209
worker, 3, 12, 2548988, 10.057811, 212415, 485911, 8230
worker, 0, 15, 6013, 0.023726, 400, 656, 325
worker, 1, 14, 14719, 0.058078, 1051, 1684, 707
worker, 2, 15, 1172526, 4.626560, 78168, 399207, 959
worker, 3, 12, 2884695, 11.382445, 240391, 618504, 900
worker, 0, 15, 6242, 0.024630, 416, 672, 190
worker, 1, 14, 14239, 0.056184, 1017, 1960, 632
worker, 2, 15, 1784552, 7.041495, 118970, 360175, 1443
worker, 3, 12, 1423061, 5.615122, 118588, 458484, 6001
worker, 0, 15, 5191, 0.020483, 346, 727, 100
worker, 1, 14, 14010, 0.055281, 1000, 2784, 487
worker, 2, 15, 2011717, 7.937844, 134114, 481442, 1475
worker, 3, 12, 2887015, 11.391600, 240584, 556009, 341
worker, 0, 15, 5989, 0.023631, 399, 860, 288
worker, 1, 14, 15135, 0.059720, 1081, 1821, 572
worker, 2, 15, 1566737, 6.182039, 104449, 463843, 972
worker, 3, 12, 3104658, 12.250377, 258721, 635296, 295
worker, 0, 15, 5234, 0.020652, 348, 494, 183
worker, 1, 14, 12128, 0.047855, 866, 1667, 547
worker, 2, 15, 3162587, 12.478953, 210839, 592966, 2108
worker, 3, 12, 2829497, 11.164645, 235791, 627035, 279
worker, 0, 15, 6054, 0.023888, 403, 664, 280
worker, 2, 15, 1632271, 6.440624, 108818, 364168, 604
worker, 3, 12, 1605314, 6.334257, 133776, 480506, 299
worker, 0, 15, 6334, 0.024993, 422, 964, 237
worker, 1, 2, 2059, 0.008124, 1029, 1045, 1014
worker, 2, 15, 2464623, 9.724923, 164308, 410586, 1481
worker, 3, 12, 2038678, 8.044227, 169889, 570857, 1124
worker, 0, 15, 4693, 0.018518, 312, 400, 229
worker, 1, 2, 1253, 0.004944, 626, 697, 556
worker, 2, 15, 2183495, 8.615647, 145566, 499920, 1428
worker, 3, 12, 3598095, 14.197383, 299841, 651090, 308
worker, 0, 15, 5907, 0.023308, 393, 637, 170
worker, 1, 2, 1551, 0.006120, 775, 827, 724
worker, 2, 15, 1027568, 4.054583, 68504, 224124, 5561
worker, 3, 12, 3060287, 12.075297, 255023, 822245, 8113
worker, 0, 15, 3829, 0.015108, 255, 663, 123
worker, 1, 12, 10063, 0.039707, 838, 1458, 522
worker, 2, 15, 1810847, 7.145250, 120723, 611574, 1520
worker, 3, 12, 2330526, 9.195802, 194210, 553623, 624
worker, 0, 15, 6913, 0.027277, 460, 936, 239
worker, 1, 15, 14493, 0.057187, 966, 1590, 592
worker, 2, 15, 850661, 3.356543, 56710, 252594, 4118
worker, 3, 12, 2657026, 10.484108, 221418, 660340, 3492
worker, 0, 15, 7053, 0.027830, 470, 699, 213
worker, 1, 15, 15030, 0.059305, 1002, 1811, 535
worker, 2, 15, 1054273, 4.159956, 70284, 331957, 927
worker, 3, 12, 2967906, 11.710780, 247325, 787258, 714
worker, 0, 15, 5581, 0.022022, 372, 704, 142
worker, 1, 15, 14716, 0.058066, 981, 1573, 557
worker, 2, 15, 2577452, 10.170124, 171830, 559313, 2400
worker, 3, 12, 1391445, 5.490371, 115953, 408893, 527
worker, 0, 15, 5094, 0.020100, 339, 737, 153
worker, 1, 15, 14781, 0.058323, 985, 2013, 291
worker, 2, 15, 1769428, 6.981819, 117961, 635251, 5835
worker, 3, 12, 1003473, 3.959509, 83622, 445043, 525
worker, 0, 15, 6234, 0.024598, 415, 572, 340
